Genre,NA_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
Sports,0.29,60,8,7.6,13,E
Fighting,0.29,58,15,8.7,30,T
Sports,0.29,77,30,7.5,17,E
Misc,0.29,58,9,8.1,9,E
Racing,0.29,62,24,4.1,14,E
Puzzle,0.28,83,58,8.7,52,E10+
Misc,0.28,71,4,2.6,10,T
Action,0.28,90,77,7.3,146,M
Shooter,0.28,89,21,8.4,188,M
Sports,0.28,71,24,7,16,E10+
Adventure,0.28,78,48,8.1,84,T
Role-Playing,0.28,77,55,8.2,336,T
Action,0.28,81,71,8.7,87,E
Action,0.28,80,21,6.2,1489,M
Sports,0.28,80,18,8.4,22,E
Fighting,0.28,82,50,8.2,193,T
Action,0.28,51,15,4.9,19,E
Simulation,0.28,78,23,8.4,19,T
Action,0.28,60,35,6,8,E10+
Sports,0.28,81,75,7.8,69,E
Puzzle,0.28,58,22,6,8,E
Shooter,0.28,59,42,6.5,61,T
Role-Playing,0.28,74,45,6.7,155,T
Simulation,0.28,77,56,6.1,173,T
Platform,0.28,60,35,7.4,19,E10+
Misc,0.28,86,44,8,48,T
Action,0.28,67,20,4.6,274,M
Action,0.28,43,7,4.9,8,E10+
Action,0.28,38,21,6.3,23,T
Role-Playing,0.28,83,48,8.3,251,M
Shooter,0.28,77,23,6.8,13,M
Shooter,0.28,78,33,6.6,25,T
Action,0.28,52,22,6.9,17,T
Shooter,0.28,69,79,8.2,258,T
Shooter,0.28,73,37,8.6,35,M
Sports,0.28,66,18,8.6,14,E10+
Sports,0.28,78,18,7.6,8,E
Sports,0.28,63,9,8.6,7,E
Sports,0.28,55,4,8.4,16,T
Shooter,0.28,72,66,7.5,128,M
Sports,0.28,80,22,6,79,E10+
Sports,0.28,79,51,7.8,19,E
Shooter,0.28,34,14,3.6,196,M
Puzzle,0.28,83,35,8.4,33,E
Shooter,0.28,67,30,6.5,132,M
Action,0.28,54,56,7.8,44,M
Action,0.28,79,52,8.3,160,T
Shooter,0.28,84,81,7.7,95,E10+
Action,0.28,77,32,8.4,93,M
Sports,0.28,79,9,7.6,5,E
Simulation,0.28,58,11,7.5,6,E10+
Sports,0.28,53,6,8.3,9,E
Role-Playing,0.28,78,27,8.2,97,T
Action,0.28,79,28,8.9,20,M
Simulation,0.28,75,16,8.6,8,E10+
Misc,0.28,54,11,3.5,6,E
Action,0.28,74,18,8.3,19,E
Shooter,0.28,60,35,6.7,14,T
Simulation,0.28,80,49,8,47,T
Shooter,0.28,85,44,7.3,131,M
Action,0.28,79,76,8.1,107,T
Puzzle,0.28,82,41,8.7,32,E10+
Misc,0.28,75,43,8.2,51,T
Racing,0.28,70,7,8.3,9,E
Sports,0.28,89,41,8.9,10,E
Sports,0.28,75,43,7.2,21,T
Shooter,0.28,63,46,7.4,70,M
Sports,0.28,67,23,5.6,8,E
Sports,0.28,71,36,7.4,8,E
Sports,0.28,73,11,6.2,5,E
Shooter,0.28,83,38,8.4,45,T
Sports,0.28,63,6,7.3,38,E
Simulation,0.28,65,6,7.7,7,E
Misc,0.27,78,22,8.3,6,T
Racing,0.27,87,52,7.1,122,T
Racing,0.27,87,63,8.2,94,T
Strategy,0.27,75,20,8.4,12,T
Misc,0.27,70,26,5.5,4,T
Shooter,0.27,81,67,8.1,84,M
Action,0.27,78,37,8.1,60,T
Shooter,0.27,53,17,6,34,M
Fighting,0.27,74,23,7.1,83,T
Strategy,0.27,89,57,8.2,2235,M
Action,0.27,67,37,7.1,199,M
Racing,0.27,54,12,6.2,29,T
Role-Playing,0.27,85,30,7.3,70,E10+
Fighting,0.27,58,26,5.4,77,T
Action,0.27,45,43,5.9,52,T
Role-Playing,0.27,80,39,7.8,126,T
Misc,0.27,73,7,6.9,11,E10+
Sports,0.27,77,16,7.6,8,E
Action,0.27,67,22,7.8,53,M
Action,0.27,64,41,7.3,70,T
Misc,0.27,56,6,6.5,8,E
Sports,0.27,91,20,8.5,25,E
Shooter,0.27,59,14,6.8,17,M
Racing,0.27,76,17,8.3,9,E
Role-Playing,0.27,78,15,9.1,35,T
Action,0.27,80,22,8.5,35,M
Adventure,0.27,68,19,6.7,12,T
Misc,0.27,41,14,4.8,12,E
Racing,0.27,66,21,7,49,E10+
Action,0.27,71,5,8.1,14,E10+
Adventure,0.27,70,67,8.1,157,M
Fighting,0.27,58,34,7.2,46,T
Strategy,0.27,78,36,8.7,180,E10+
Racing,0.27,43,37,4.4,24,E10+
Misc,0.27,55,21,5.5,20,E
Action,0.27,58,47,6.2,28,T
Action,0.27,55,31,7.1,14,M
Misc,0.27,43,7,7.1,7,E10+
Sports,0.27,75,30,7,24,E
Action,0.27,80,54,7.3,84,T
Platform,0.27,85,46,8.7,111,T
Action,0.27,84,27,8.7,15,E
Simulation,0.27,81,66,7.5,23,T
Sports,0.27,91,25,8.9,45,E
Action,0.27,77,13,7.2,12,E
Racing,0.27,75,12,7.8,14,E10+
Sports,0.27,81,30,8,4,E
Platform,0.27,61,21,9.3,6,E10+
Action,0.27,56,51,7.3,58,M
Fighting,0.27,80,35,8,27,T
Sports,0.27,26,16,3.7,9,E10+
Shooter,0.27,79,80,7.3,117,M
Action,0.27,65,25,6.3,39,E10+
Role-Playing,0.27,73,11,8.4,14,E10+
Platform,0.27,79,34,8.3,44,E10+
Misc,0.27,72,37,7,5,T
Sports,0.27,64,35,5.6,16,E
Misc,0.26,75,15,8,5,E
Role-Playing,0.26,80,13,8.5,44,E
Sports,0.26,73,17,7.3,8,E
Sports,0.26,69,58,6.9,110,E
Shooter,0.26,77,23,6.3,288,M
Action,0.26,60,18,7,27,E
Action,0.26,71,70,7,87,E10+
Action,0.26,65,19,7.5,27,T
Platform,0.26,60,33,7,40,T
Shooter,0.26,77,24,6.3,130,M
Action,0.26,62,25,5.9,140,M
Shooter,0.26,67,16,6.4,107,M
Simulation,0.26,82,34,7.1,15,E
Fighting,0.26,70,21,8.1,19,T
Adventure,0.26,78,57,8.6,102,T
Sports,0.26,89,18,8.4,38,E
Platform,0.26,59,17,8.6,14,E
Fighting,0.26,80,41,8.9,68,T
Action,0.26,83,41,8.7,38,T
Shooter,0.26,81,21,7.9,20,T
Action,0.26,75,34,9.3,49,M
Shooter,0.26,58,24,8.1,21,M
Sports,0.26,78,23,8.3,8,E
Platform,0.26,71,24,8.2,22,E
Sports,0.26,63,26,6.3,27,E
Action,0.26,69,24,7.8,22,T
Racing,0.26,68,36,7.7,24,T
Shooter,0.26,66,21,8,23,M
Puzzle,0.26,86,61,8.9,51,E
Simulation,0.26,70,10,7.5,4,E
Action,0.26,73,69,8.2,141,M
Action,0.26,55,57,5.5,31,E
Role-Playing,0.26,70,28,7,65,M
Platform,0.26,57,9,6.8,10,E
Fighting,0.26,74,35,7.2,47,T
Simulation,0.26,66,5,8.2,5,E10+
Action,0.26,86,65,5.1,1438,M
Action,0.26,74,57,7.5,96,T
Adventure,0.26,58,9,8.6,18,E
Shooter,0.26,80,11,7.8,119,M
Action,0.26,62,49,7.4,368,M
Misc,0.26,77,5,7.1,29,E10+
Shooter,0.26,74,39,6.6,28,M
Puzzle,0.26,74,51,8.1,50,E
Role-Playing,0.26,77,10,8.6,46,E
Shooter,0.26,77,60,8.1,40,T
Action,0.26,77,53,7.4,20,T
Misc,0.26,78,51,6.3,87,T
Action,0.26,72,7,9.3,18,E
Shooter,0.26,78,44,8.8,15,M
Fighting,0.26,76,36,6,263,T
Action,0.26,57,25,8,8,E
Fighting,0.26,76,26,8.7,47,T
Simulation,0.26,73,22,8.3,8,T
Platform,0.26,75,22,8.6,8,E
Fighting,0.26,83,32,9,21,T
Sports,0.26,60,4,5.4,9,T
Sports,0.26,70,5,7.5,4,E10+
Role-Playing,0.26,63,4,5.8,5,T
Action,0.26,60,51,6.3,26,E10+
Shooter,0.26,87,58,9,118,M
Sports,0.26,68,5,8.5,6,E10+
Puzzle,0.26,71,17,6.2,5,E10+
Racing,0.26,59,29,5.2,30,E
Sports,0.26,56,5,7,4,E
Sports,0.26,82,12,7.2,10,E
Fighting,0.26,70,11,6.6,11,T
Racing,0.25,84,46,7.8,83,E
Shooter,0.25,75,16,7.6,39,T
Role-Playing,0.25,81,12,8.5,17,E
Platform,0.25,78,50,8.3,32,E10+
Misc,0.25,48,6,3.3,4,E10+
Action,0.25,88,76,8.5,4378,M
Action,0.25,57,25,7.4,57,T
Racing,0.25,80,63,7.6,130,T
Role-Playing,0.25,66,49,6.9,122,M
Platform,0.25,92,35,8.7,465,E10+
Platform,0.25,60,23,6.6,5,E
Racing,0.25,75,38,7.3,31,T
Racing,0.25,64,18,5.9,176,T
Shooter,0.25,71,58,7.4,77,M
Racing,0.25,67,11,7.3,4,E
Racing,0.25,82,78,8.3,169,E10+
Shooter,0.25,90,52,8.5,3069,M
Shooter,0.25,76,57,7.8,232,M
Simulation,0.25,68,6,7.5,13,E
Role-Playing,0.25,82,62,8.3,288,T
Action,0.25,62,38,7.1,46,M
Shooter,0.25,91,62,6.8,4052,T
Misc,0.25,66,11,8.4,16,E10+
Action,0.25,82,43,7.1,96,T
Shooter,0.25,81,26,8.4,57,T
Action,0.25,68,44,8.2,56,M
Sports,0.25,80,41,7.9,26,E
Misc,0.25,47,14,6.3,7,E
Racing,0.25,53,17,8.4,8,E
Role-Playing,0.25,74,16,7.8,12,T
Adventure,0.25,69,18,7.4,13,E10+
Sports,0.25,71,4,4.8,4,E
Action,0.25,76,54,7.8,191,M
Platform,0.25,51,9,7.5,6,E
Action,0.25,44,13,7,11,T
Action,0.25,83,36,8.4,104,M
Platform,0.25,73,7,6.5,36,E10+
Misc,0.25,75,13,7.7,6,E
Shooter,0.25,71,60,7.5,169,T
Shooter,0.25,72,56,6,96,T
Action,0.25,87,13,5.6,65,E10+
Misc,0.25,68,42,7.5,24,E
Shooter,0.25,82,47,7.6,95,M
Shooter,0.25,85,41,8.8,47,T
Racing,0.25,63,11,6.5,6,T
Action,0.25,65,5,4,6,E10+
Strategy,0.25,76,43,8.8,18,T
Strategy,0.25,44,18,5.3,9,E10+
Action,0.25,73,42,7.4,109,E10+
Platform,0.25,49,19,5.4,9,T
Action,0.25,39,13,5.8,11,E
Action,0.25,73,9,6.6,14,T
Misc,0.25,54,4,6.7,13,E
Sports,0.25,75,29,8.6,17,E
Shooter,0.25,61,37,6.6,19,T
Action,0.25,69,25,7.7,9,T
Shooter,0.25,84,50,7.6,37,M
Shooter,0.25,76,28,7.9,14,T
Platform,0.25,74,5,7.7,12,E
Sports,0.25,88,20,8.7,16,E
Action,0.25,63,11,6.9,11,E10+
Misc,0.25,75,25,6.3,4,T
Misc,0.25,66,10,6.1,18,E10+
Role-Playing,0.25,50,8,5.2,16,T
Action,0.25,92,33,8.4,41,T
Action,0.25,73,22,7.8,19,E10+
Action,0.25,75,59,7.3,89,M
Misc,0.25,74,36,5.4,9,T
Role-Playing,0.25,84,30,8.2,43,T
Action,0.25,57,28,6.7,7,E10+
Adventure,0.25,52,34,8,17,T
Misc,0.25,38,28,5.1,17,T
Simulation,0.25,41,7,5.4,18,T
Sports,0.25,79,49,5.3,167,E10+
Racing,0.25,62,16,3.7,15,E
Simulation,0.25,87,4,5.6,9,E
Action,0.24,69,29,8.8,68,T
Racing,0.24,78,45,7.1,52,E
Role-Playing,0.24,71,34,8.6,78,T
Action,0.24,78,20,7.7,6,E
Action,0.24,59,7,6.7,15,T
Racing,0.24,79,53,7.7,114,T
Role-Playing,0.24,83,59,8.4,89,T
Action,0.24,75,17,8.8,24,T
Action,0.24,85,40,5.3,1471,M
Sports,0.24,82,20,8.2,23,E
Racing,0.24,57,14,7.1,19,E
Action,0.24,80,53,7.1,65,E10+
Action,0.24,73,54,7.8,117,T
Shooter,0.24,67,41,7.1,178,M
Action,0.24,71,31,7.1,98,E10+
Action,0.24,73,6,8.6,5,E10+
Action,0.24,80,34,7.8,46,T
Strategy,0.24,89,20,8.2,296,M
Action,0.24,80,53,7.4,312,T
Sports,0.24,75,14,5.7,9,E
Sports,0.24,81,21,8,25,E
Simulation,0.24,81,22,8.3,8,T
Action,0.24,65,8,7.3,8,E
Racing,0.24,80,25,8.7,16,E
Action,0.24,67,21,9,26,E10+
Shooter,0.24,50,19,7.3,6,T
Platform,0.24,59,34,6.5,144,E10+
Fighting,0.24,72,50,7.6,41,T
Racing,0.24,57,30,6.4,8,T
Misc,0.24,79,50,8.6,31,T
Simulation,0.24,81,26,8.2,19,T
Racing,0.24,61,41,6.7,11,E
Sports,0.24,76,5,8.1,8,E
Simulation,0.24,91,12,7.8,12,E
Misc,0.24,75,36,7.6,18,E10+
Sports,0.24,76,42,6,77,T
Misc,0.24,75,54,6.6,32,T
Simulation,0.24,73,19,8.4,16,T
Action,0.24,55,17,6,7,E
Shooter,0.24,80,71,7.5,219,M
Adventure,0.24,55,21,6,22,E
Action,0.24,68,57,6.3,29,T
Action,0.24,76,68,7.6,96,T
Racing,0.24,47,9,6.8,4,E
Platform,0.24,72,21,8.1,18,E
Platform,0.24,62,4,7.7,6,E
Misc,0.24,55,4,7.8,6,E
Sports,0.24,71,21,5.7,12,E
Sports,0.24,87,15,7.9,9,E
Sports,0.24,74,29,8.8,16,E
Strategy,0.24,81,50,7.9,31,M
Racing,0.24,70,14,8.9,16,E
Misc,0.24,74,38,7.4,7,M
Racing,0.24,85,12,6.6,5,E
Action,0.24,58,51,6,41,T
Shooter,0.24,77,22,7.9,48,M
Action,0.24,68,38,6.8,20,E10+
Sports,0.24,72,33,8.7,30,E
Strategy,0.24,60,17,5.4,7,E
Action,0.24,70,30,7.7,21,T
Fighting,0.24,72,37,8.5,40,T
Simulation,0.24,71,60,7,72,T
Platform,0.24,71,17,6.4,9,E
Sports,0.24,63,24,6.3,10,E
Misc,0.24,59,4,6.7,6,E
Racing,0.24,45,4,6.1,22,E
Sports,0.24,75,22,6.8,52,E10+
Simulation,0.24,46,9,7,6,E
Strategy,0.24,89,27,8.2,160,E10+
Sports,0.24,61,5,4.5,10,E
Sports,0.24,78,12,6.9,7,E
Racing,0.24,77,29,8.6,26,E
Adventure,0.24,46,5,3.6,5,E10+
Sports,0.24,68,25,7.7,7,E
Role-Playing,0.23,75,30,7.4,27,E10+
Sports,0.23,84,8,8.9,21,E
Sports,0.23,80,35,7.9,32,E
Sports,0.23,75,21,6.2,17,E
Misc,0.23,60,34,6.1,16,E10+
Shooter,0.23,76,42,6.5,53,M
Racing,0.23,52,7,6.8,37,T
Misc,0.23,65,9,5.2,5,E
Racing,0.23,87,81,7.1,166,T
Action,0.23,60,4,7.2,23,E10+
Action,0.23,39,10,7,47,M
Adventure,0.23,78,51,8.4,79,T
Role-Playing,0.23,76,24,8.9,81,T
Platform,0.23,61,39,6.6,48,E
Fighting,0.23,74,34,7.7,109,M
Action,0.23,82,45,4.5,4533,M
Role-Playing,0.23,60,45,7.1,64,T
Role-Playing,0.23,42,5,7.6,47,E
Role-Playing,0.23,83,49,8.6,59,T
Sports,0.23,84,29,8.3,23,E
Shooter,0.23,83,57,7.7,288,M
Simulation,0.23,80,43,8.4,18,T
Strategy,0.23,82,11,7.9,17,E
Racing,0.23,80,10,9.1,10,E
Fighting,0.23,61,19,8.7,13,T
Shooter,0.23,72,47,7.6,70,M
Action,0.23,90,59,8.8,328,T
Racing,0.23,54,7,7.1,16,E
Racing,0.23,58,31,8,10,T
Sports,0.23,69,19,8.5,8,E
Racing,0.23,79,40,8.9,32,T
Fighting,0.23,62,19,8.7,21,T
Sports,0.23,76,22,9.1,7,T
Shooter,0.23,65,19,9.1,64,M
Action,0.23,61,27,7.2,221,M
Action,0.23,74,25,7.1,36,E10+
Role-Playing,0.23,47,14,6,24,E10+
Racing,0.23,69,8,6.9,10,E
Sports,0.23,70,19,6.7,11,E
Misc,0.23,71,56,5.9,18,T
Action,0.23,59,11,7,4,E10+
Fighting,0.23,84,11,8.5,6,T
Sports,0.23,62,10,8.8,4,E
Role-Playing,0.23,63,68,7.2,201,M
Platform,0.23,63,64,7.3,461,E10+
Fighting,0.23,79,63,7,55,T
Shooter,0.23,60,30,6.4,14,T
Fighting,0.23,74,6,5.2,9,T
Strategy,0.23,75,28,7.1,23,E10+
Fighting,0.23,79,31,8.2,51,T
Racing,0.23,82,69,8,86,E10+
Fighting,0.23,85,32,8.7,26,T
Sports,0.23,72,21,7.8,12,E
Action,0.23,73,39,7.3,20,T
Action,0.23,78,37,6.6,19,M
Shooter,0.23,85,41,8.6,25,M
Fighting,0.23,32,24,2.4,10,T
Racing,0.23,76,41,8.3,30,E
Racing,0.23,78,18,7.9,18,E
Action,0.23,74,14,8,8,E10+
Sports,0.23,88,36,8.4,16,E
Simulation,0.23,69,14,8.8,17,E
Shooter,0.23,43,44,6.8,87,T
Sports,0.23,83,12,8.4,45,E
Adventure,0.23,56,15,5.8,8,E10+
Action,0.23,81,36,7.8,21,M
Sports,0.23,62,12,5.8,4,E10+
Action,0.23,51,48,6.2,49,T
Adventure,0.23,63,11,8.6,7,T
Racing,0.23,69,32,7.8,15,E
Racing,0.23,78,20,7.3,11,E
Sports,0.23,74,19,4.7,7,E
Sports,0.23,80,26,7.9,18,E
Action,0.22,73,37,8.7,23,T
Platform,0.22,90,16,8.5,525,E10+
Shooter,0.22,88,43,8.2,3183,M
Fighting,0.22,71,32,7.2,51,T
Fighting,0.22,81,22,7.9,27,T
Sports,0.22,79,30,6.6,7,E
Racing,0.22,81,58,8.2,86,E10+
Simulation,0.22,74,23,9,33,T
Role-Playing,0.22,77,41,7.2,25,E10+
Action,0.22,64,7,7.1,7,E
Action,0.22,84,10,7.7,1470,M
Action,0.22,88,56,7.7,569,M
Racing,0.22,68,24,7.6,21,T
Role-Playing,0.22,89,25,8.3,296,M
Shooter,0.22,70,61,6.4,55,M
Role-Playing,0.22,70,45,7.1,51,M
Action,0.22,58,30,5.1,38,E
Adventure,0.22,70,51,7.9,181,M
Role-Playing,0.22,71,49,7.1,38,E10+
Action,0.22,62,6,8,4,E10+
Shooter,0.22,86,29,6.2,1727,M
Platform,0.22,82,17,8.9,31,E
Shooter,0.22,77,83,7.9,351,M
Action,0.22,41,8,5,11,T
Action,0.22,78,40,7.8,107,M
Platform,0.22,73,72,8,227,E
Shooter,0.22,78,24,7.8,314,M
Misc,0.22,78,30,8.4,5,T
Misc,0.22,78,60,7.8,113,E10+
Shooter,0.22,72,71,7.5,147,M
Platform,0.22,60,42,6.5,23,E10+
Action,0.22,79,56,8,226,M
Action,0.22,80,37,7.9,29,M
Platform,0.22,72,8,4.6,32,E10+
Shooter,0.22,58,25,8.8,51,T
Action,0.22,46,5,6.8,5,E
Shooter,0.22,75,37,8.4,52,M
Sports,0.22,75,21,8.3,23,E
Role-Playing,0.22,86,52,8.4,116,M
Racing,0.22,73,22,7.7,6,T
Action,0.22,47,25,7.8,12,T
Adventure,0.22,78,27,7.4,41,M
Action,0.22,64,41,8.5,19,T
Action,0.22,56,33,7.4,21,M
Role-Playing,0.22,45,31,7,148,T
Shooter,0.22,74,12,6.2,181,M
Role-Playing,0.22,74,35,6.8,12,T
Platform,0.22,80,43,7.8,62,T
Action,0.22,80,12,6.9,27,E10+
Shooter,0.22,79,33,5.8,1188,M
Sports,0.22,71,33,5.7,14,E
Simulation,0.22,33,12,6.2,30,E
Action,0.22,80,8,6.9,22,E10+
Misc,0.22,76,12,8.8,11,T
Shooter,0.22,69,6,3.4,256,M
Strategy,0.22,75,38,7.6,45,T
Simulation,0.22,70,28,6.5,10,T
Strategy,0.22,77,49,7.9,78,T
Platform,0.22,78,27,8.6,32,E10+
Action,0.22,75,46,7.4,33,E
Action,0.22,68,38,7.3,269,M
Adventure,0.22,80,31,9.3,96,T
Sports,0.22,70,9,6.6,5,E
Action,0.22,81,15,9,21,E
Action,0.22,62,4,7.3,12,E10+
Racing,0.22,27,5,8.9,19,E
Platform,0.22,72,13,7.5,15,E
Adventure,0.22,36,5,3.8,6,E
Action,0.22,56,22,8.4,9,E
Sports,0.22,72,23,6.9,9,T
Shooter,0.22,72,43,8.1,16,M
Role-Playing,0.22,74,25,7.8,19,T
Sports,0.22,76,6,6,4,E
Simulation,0.22,77,43,8,20,T
Role-Playing,0.22,65,30,7.4,27,T
Platform,0.22,62,13,8.3,10,E
Racing,0.22,70,18,9,4,E
Action,0.22,55,42,6.4,24,T
Action,0.22,55,26,6.8,20,T
Racing,0.22,65,22,7.5,10,E
Action,0.22,85,44,8.2,44,E10+
Racing,0.22,65,16,6.1,8,E
Action,0.22,63,20,6.9,13,T
Sports,0.22,57,8,6.2,19,T
Role-Playing,0.22,56,6,6.9,12,E10+
Misc,0.22,42,5,6.2,5,E10+
Action,0.22,49,17,5.7,13,T
Role-Playing,0.22,62,18,7.5,6,E10+
Action,0.21,79,77,8.1,165,M
Fighting,0.21,78,52,8.3,144,T
Racing,0.21,46,28,5.9,34,E
Platform,0.21,67,8,8.4,9,E
Adventure,0.21,62,24,7.6,14,E10+
Role-Playing,0.21,93,32,9.3,10665,M
Sports,0.21,82,42,8.6,12,E
Shooter,0.21,75,23,7.6,259,E10+
Shooter,0.21,84,61,8.1,304,M
Sports,0.21,73,19,5.6,18,E
Action,0.21,78,32,8.2,28,T
Action,0.21,74,35,8.1,39,T
Action,0.21,83,73,8.5,625,T
Action,0.21,67,19,7.8,19,M
Platform,0.21,92,13,8.3,127,E10+
Role-Playing,0.21,68,46,7.1,93,T
Action,0.21,76,23,7.3,18,E10+
Racing,0.21,77,74,7.7,155,T
Action,0.21,59,36,4.3,24,E
Action,0.21,64,41,6.9,262,M
Action,0.21,75,15,7.5,221,T
Shooter,0.21,74,48,7.1,103,M
Action,0.21,38,42,5,46,T
Sports,0.21,73,15,8.6,5,E
Action,0.21,73,36,8.6,53,M
Action,0.21,51,7,3.6,16,E
Shooter,0.21,81,23,8,40,T
Role-Playing,0.21,51,7,8.1,28,T
Action,0.21,68,27,8.8,16,M
Role-Playing,0.21,74,22,8.2,33,T
Adventure,0.21,82,48,7.9,53,E10+
Misc,0.21,46,18,6.7,6,T
Platform,0.21,54,18,5.4,28,E10+
Sports,0.21,81,28,5.8,18,E10+
Adventure,0.21,64,19,3.1,157,T
Sports,0.21,78,19,7.5,11,E
Simulation,0.21,73,27,8,42,M
Racing,0.21,55,5,7.7,9,E
Action,0.21,64,22,7.2,9,E
Shooter,0.21,76,59,8.2,319,M
Action,0.21,70,30,6.8,19,T
Fighting,0.21,87,29,8,65,T
Action,0.21,43,51,5.6,70,T
Action,0.21,66,53,7.6,70,T
Shooter,0.21,49,10,7.4,31,T
Racing,0.21,70,7,6.3,7,E10+
Misc,0.21,66,14,7.8,37,E10+
Role-Playing,0.21,72,55,5.9,102,T
Fighting,0.21,86,51,8.5,70,T
Sports,0.21,77,28,6.2,26,E
Platform,0.21,85,55,8.4,44,E
Shooter,0.21,66,14,6,27,T
Role-Playing,0.21,87,45,8.2,74,T
Fighting,0.21,58,30,7.5,24,T
Action,0.21,66,18,4.5,4,E10+
Fighting,0.21,81,11,8.5,51,T
Racing,0.21,48,14,5.9,8,E
Racing,0.21,77,9,8.2,25,E
Misc,0.21,69,19,8,5,E
Sports,0.21,80,41,9,9,E
Action,0.21,85,55,8.2,21,M
Sports,0.21,58,22,8,4,T
Fighting,0.21,58,34,7.5,20,T
Fighting,0.21,68,41,8.5,27,T
Sports,0.21,80,18,7.8,4,E
Action,0.21,84,23,8.3,39,M
Sports,0.21,78,15,7.7,10,T
Action,0.21,60,43,7.8,17,M
Fighting,0.21,65,32,6.5,8,M
Fighting,0.21,66,9,5.8,12,T
Role-Playing,0.21,80,48,9,59,T
Platform,0.21,69,12,8.7,15,E
Sports,0.21,84,17,9,4,E
Simulation,0.21,66,15,7.3,8,T
Strategy,0.21,73,55,7.1,40,T
Platform,0.21,58,20,7.6,19,E
Misc,0.21,79,51,7.9,32,E
Misc,0.21,64,5,6.6,5,E10+
Action,0.21,70,52,7.5,48,M
Shooter,0.21,42,28,5.5,33,T
Sports,0.21,64,4,4.2,10,E
Misc,0.21,60,12,5.3,14,T
Misc,0.21,63,24,7.8,8,M
Adventure,0.21,66,7,6.5,4,E
Action,0.21,27,7,5.1,14,E10+
Action,0.21,81,33,8.6,31,E
Sports,0.21,75,9,6.7,30,E
Misc,0.21,63,16,4.9,10,T
Racing,0.21,42,5,3.1,9,E
Role-Playing,0.2,78,41,8.1,31,T
Sports,0.2,79,7,7.4,15,E
Racing,0.2,83,37,6.6,363,E
Role-Playing,0.2,71,59,7.9,216,T
Puzzle,0.2,79,69,8.5,99,T
Shooter,0.2,78,86,8.9,513,M
Role-Playing,0.2,72,42,8,136,T
Shooter,0.2,80,35,7.7,107,M
Role-Playing,0.2,74,32,7.4,28,T
Sports,0.2,88,11,7.7,11,E
Action,0.2,48,9,4.3,7,E
Shooter,0.2,43,25,3.6,295,M
Shooter,0.2,81,29,7.7,111,E10+
Shooter,0.2,72,26,6.4,516,M
Action,0.2,72,54,8.1,118,M
Shooter,0.2,62,66,7.1,63,T
Action,0.2,81,14,7.6,22,E
Action,0.2,83,30,8.4,14,T
Action,0.2,70,4,8.7,11,E10+
Shooter,0.2,71,52,7.3,58,M
Misc,0.2,65,18,7,4,E10+
Puzzle,0.2,74,33,6.8,28,E
Strategy,0.2,70,11,1.7,30,E10+
Shooter,0.2,75,18,8.5,26,M
Role-Playing,0.2,75,72,6.8,208,E
Action,0.2,54,10,7,10,T
Action,0.2,77,47,8.9,40,M
Sports,0.2,65,25,8.7,6,E
Action,0.2,52,44,7.5,20,T
Shooter,0.2,81,31,6.9,228,M
Action,0.2,58,17,5.7,18,T
Platform,0.2,59,7,7.1,7,E
Action,0.2,50,26,5,14,T
Misc,0.2,73,24,7.8,6,T
Role-Playing,0.2,59,38,5.7,20,T
Action,0.2,67,6,7,8,T
Racing,0.2,61,11,5.7,18,E
Role-Playing,0.2,66,21,7.8,111,T
Action,0.2,61,4,7.6,10,E10+
Action,0.2,84,68,8.8,184,M
Fighting,0.2,71,59,6.3,23,T
Platform,0.2,79,7,5.2,45,E10+
Racing,0.2,54,16,6.3,4,T
Sports,0.2,31,13,2.7,18,E
Misc,0.2,73,34,7.2,9,T
Shooter,0.2,63,12,6.6,68,M
Sports,0.2,85,14,6.7,7,E
Misc,0.2,66,17,5.8,8,T
Role-Playing,0.2,75,55,8.2,145,T
Adventure,0.2,82,39,7.9,153,M
Action,0.2,61,18,6.8,6,E10+
Platform,0.2,72,10,5.7,6,E
Action,0.2,69,12,8.2,26,E10+
Fighting,0.2,89,36,7.6,62,T
Platform,0.2,91,29,9.1,127,T
Sports,0.2,79,20,8.7,11,E
Racing,0.2,79,25,5.9,7,E
Sports,0.2,89,17,8.8,5,E
Action,0.2,62,46,6.6,8,T
Sports,0.2,78,20,7.9,7,T
Sports,0.2,87,18,8.2,25,E
Shooter,0.2,67,20,7.6,16,T
Adventure,0.2,70,17,5.8,16,T
Action,0.2,67,44,7.9,34,T
Racing,0.2,66,10,7.4,8,E
Action,0.2,78,17,6.5,41,M
Action,0.2,80,57,7.5,79,T
Sports,0.2,89,25,8.5,11,E
Sports,0.2,80,34,7.7,20,E
Shooter,0.2,78,46,6.2,80,M
Sports,0.2,77,23,4,38,E10+
Action,0.2,60,16,5.2,9,E
Action,0.2,68,15,6,6,E
Misc,0.2,73,27,8.1,13,E
Sports,0.2,79,21,6.7,6,E10+
Role-Playing,0.2,72,13,7.8,5,T
Sports,0.2,75,25,8.5,15,E
Role-Playing,0.2,73,19,7.7,14,T
Sports,0.2,76,34,7,7,E
Strategy,0.2,61,13,8,9,E
Shooter,0.2,56,31,5.6,5,M
Misc,0.2,82,16,7.9,8,E10+
Sports,0.2,70,23,5.6,8,E
Sports,0.2,72,19,5.4,8,E
Sports,0.2,57,25,6.9,14,E
Sports,0.2,82,22,8.2,12,E
